"","X","ID","DATE","DAY","MONTH","YEAR","TIME","LAT","LONG","ROWID","testDate","Season"
"274",713,"X13428","3-12-94",12,"March",1994,".",63.888,-61.586,740,"1994-03-12","winter"
"275",714,"X10700","3-13-94",13,"March",1994,"23:03",60.1,-60.367,741,"1994-03-13","winter"
"276",715,"X10703","3-14-94",14,"March",1994,"19:58",63.05,-63.917,742,"1994-03-14","winter"
"277",716,"X13292","3-15-94",15,"March",1994,".",53.877,-52.589,743,"1994-03-15","winter"
"278",717,"X11974","3-15-94",15,"March",1994,"14:08",59.1,-63.683,744,"1994-03-15","winter"
"279",718,"X13289","3-15-94",15,"March",1994,".",62.769,-63.849,745,"1994-03-15","winter"
"280",719,"X11975","3-16-94",16,"March",1994,"17:53",58.683,-63.117,746,"1994-03-16","winter"
"281",720,"X12080","3-17-94",17,"March",1994,"21:34",52.467,-53.433,747,"1994-03-17","winter"
"282",721,"X10709","3-17-94",17,"March",1994,"1:20",64.683,-64.867,748,"1994-03-17","winter"
"283",722,"X13437","3-18-94",18,"March",1994,".",59.847,-59.074,749,"1994-03-18","winter"
"284",723,"X10700","3-18-94",18,"March",1994,"22:55",61.3,-57.733,750,"1994-03-18","winter"
"285",724,"X13428","3-18-94",18,"March",1994,".",63.544,-61.334,751,"1994-03-18","winter"
"286",725,"X12078","3-19-94",19,"March",1994,"18:56",55.35,-56.317,752,"1994-03-19","winter"
"287",726,"X10703","3-19-94",19,"March",1994,"14:18",63.067,-64.05,753,"1994-03-19","winter"
"288",727,"X11974","3-20-94",20,"March",1994,"12:09",59.133,-63.683,754,"1994-03-20","winter"
"289",728,"X13292","3-21-94",21,"March",1994,".",54.204,-55.395,755,"1994-03-21","winter"
"290",729,"X11975","3-21-94",21,"March",1994,"20:13",58.717,-62.967,756,"1994-03-21","winter"
"291",730,"X13289","3-21-94",21,"March",1994,".",62.769,-63.849,757,"1994-03-21","winter"
"292",731,"X12080","3-22-94",22,"March",1994,"21:41",53.233,-52.967,759,"1994-03-22","winter"
"293",732,"X10709","3-22-94",22,"March",1994,"1:14",64.5,-65.417,760,"1994-03-22","winter"
"294",733,"X12081","3-23-94",23,"March",1994,"12:59",53.183,-55.833,761,"1994-03-23","winter"
"295",734,"X10700","3-23-94",23,"March",1994,"21:32",61.2,-59.467,762,"1994-03-23","winter"
"296",735,"X13437","3-24-94",24,"March",1994,".",60.061,-60.182,763,"1994-03-24","winter"
"297",736,"X10703","3-24-94",24,"March",1994,"16:16",62.5,-64.317,764,"1994-03-24","winter"
"298",737,"X13428","3-24-94",24,"March",1994,".",62.969,-61.403,765,"1994-03-24","winter"
"299",738,"X13284","3-24-94",24,"March",1994,".",63.099,-62.407,766,"1994-03-24","winter"
"300",739,"X11974","3-25-94",25,"March",1994,"11:09",59.067,-63.45,767,"1994-03-25","winter"
"301",740,"X11975","3-26-94",26,"March",1994,"20:52",58.7,-63.017,768,"1994-03-26","winter"
"302",741,"X12080","3-27-94",27,"March",1994,"20:40",53.8,-54.383,769,"1994-03-27","winter"
"303",742,"X10393","3-27-94",27,"March",1994,"9:01",54.75,-59.85,770,"1994-03-27","winter"
"304",743,"X13289","3-27-94",27,"March",1994,".",62.769,-63.849,771,"1994-03-27","winter"
"305",744,"X12081","3-28-94",28,"March",1994,"14:26",54.817,-56.15,772,"1994-03-28","winter"
"306",745,"X10700","3-28-94",28,"March",1994,"20:57",60.533,-59.3,773,"1994-03-28","winter"
"307",746,"X10703","3-29-94",29,"March",1994,"15:18",63.15,-64.067,774,"1994-03-29","winter"
"308",747,"X12082","3-30-94",30,"March",1994,"21:58",52.633,-55.217,775,"1994-03-30","winter"
"309",748,"X11974","3-30-94",30,"March",1994,"12:08",58.2,-62.2,776,"1994-03-30","winter"
"310",749,"X13437","3-30-94",30,"March",1994,".",59.986,-60.39,777,"1994-03-30","winter"
"311",750,"X13428","3-30-94",30,"March",1994,".",62.681,-58.548,778,"1994-03-30","winter"
"312",751,"X11975","3-31-94",31,"March",1994,"18:11",58.55,-62.917,779,"1994-03-31","winter"
"313",752,"X12080","4-01-94",1,"April",1994,"21:20",54.8,-54.667,780,"1994-04-01","winter"
"314",753,"X10393","4-01-94",1,"April",1994,"11:21",55.3,-56.267,781,"1994-04-01","winter"
"315",754,"X13284","4-01-94",1,"April",1994,".",62.71,-62.801,782,"1994-04-01","winter"
"316",755,"X10700","4-02-94",2,"April",1994,"22:32",60.917,-58.25,783,"1994-04-02","winter"
"317",756,"X13289","4-02-94",2,"April",1994,".",62.579,-63.741,784,"1994-04-02","winter"
"318",757,"X10703","4-03-94",3,"April",1994,"13:56",63.417,-63.8,785,"1994-04-03","winter"
"319",758,"X12082","4-04-94",4,"April",1994,"21:50",52.6,-55.7,786,"1994-04-04","winter"
"320",759,"X12083","4-04-94",4,"April",1994,"20:12",53.517,-74.3,787,"1994-04-04","winter"
"321",760,"X11974","4-04-94",4,"April",1994,"10:47",58.1,-62.183,788,"1994-04-04","winter"
"322",761,"X12086","4-04-94",4,"April",1994,"23:27",58.117,-62.4,789,"1994-04-04","winter"
"323",762,"X03956","4-04-94",4,"April",1994,"20:42",58.15,-62.267,790,"1994-04-04","winter"
"324",763,"X11975","4-05-94",5,"April",1994,"20:31",58.483,-62.867,791,"1994-04-05","winter"
"325",764,"X10374","4-05-94",5,"April",1994,"23:07",58.9,-63.017,792,"1994-04-05","winter"
"326",765,"X13428","4-05-94",5,"April",1994,".",61.722,-57.5,793,"1994-04-05","winter"
"327",766,"X13284","4-05-94",5,"April",1994,".",62.304,-63.784,794,"1994-04-05","winter"
"328",767,"X10393","4-06-94",6,"April",1994,"10:23",54.367,-55.083,795,"1994-04-06","winter"
"329",768,"X12080","4-06-94",6,"April",1994,"20:14",55.2,-53.767,796,"1994-04-06","winter"
"330",769,"X12092","4-06-94",6,"April",1994,"21:04",59.55,-63.733,797,"1994-04-06","winter"
"331",770,"X10709","4-06-94",6,"April",1994,"0:49",64.433,-63.75,798,"1994-04-06","winter"
"332",771,"X10700","4-07-94",7,"April",1994,"20:43",61.75,-59.583,799,"1994-04-07","winter"
"333",772,"X13292","4-08-94",8,"April",1994,".",54.043,-54.438,800,"1994-04-08","winter"
"334",773,"X12081","4-08-94",8,"April",1994,"11:41",54.933,-55.133,801,"1994-04-08","winter"
"335",774,"X12078","4-08-94",8,"April",1994,"13:50",55.117,-55.867,802,"1994-04-08","winter"
"336",775,"X13289","4-08-94",8,"April",1994,".",61.924,-63.803,803,"1994-04-08","winter"
"337",776,"X10703","4-08-94",8,"April",1994,"19:54",63.75,-64.033,804,"1994-04-08","winter"
"338",777,"X12082","4-09-94",9,"April",1994,"18:03",55.15,-55.633,805,"1994-04-09","winter"
"339",778,"X11974","4-09-94",9,"April",1994,"11:27",58.05,-62.25,806,"1994-04-09","winter"
"340",779,"X12086","4-09-94",9,"April",1994,"23:20",58.317,-62.55,807,"1994-04-09","winter"
"341",780,"X12083","4-09-94",9,"April",1994,"18:03",58.65,-73.583,808,"1994-04-09","winter"
"342",781,"X03956","4-09-94",9,"April",1994,"23:15",58.833,-62.2,809,"1994-04-09","winter"
"343",782,"X13284","4-09-94",9,"April",1994,".",61.538,-63.303,810,"1994-04-09","winter"
"344",783,"X11975","4-10-94",10,"April",1994,"19:38",58.567,-62.883,811,"1994-04-10","winter"
"345",784,"X10374","4-10-94",10,"April",1994,"21:08",58.933,-62.8,812,"1994-04-10","winter"
"346",785,"X12080","4-11-94",11,"April",1994,"20:54",55.033,-56.55,813,"1994-04-11","winter"
"347",786,"X13428","4-11-94",11,"April",1994,".",59.956,-58.611,814,"1994-04-11","winter"
"348",787,"X12078","4-13-94",13,"April",1994,"10:37",54.6,-55.95,815,"1994-04-13","winter"
"349",788,"X12081","4-13-94",13,"April",1994,"20:30",55.533,-55.933,816,"1994-04-13","winter"
"350",789,"X13284","4-13-94",13,"April",1994,".",61.033,-62.398,817,"1994-04-13","winter"
"351",790,"X13437","4-13-94",13,"April",1994,".",61.735,-60.759,818,"1994-04-13","winter"
"352",791,"X10703","4-13-94",13,"April",1994,"18:53",63.767,-63.8,819,"1994-04-13","winter"
"353",792,"X13292","4-14-94",14,"April",1994,".",55.061,-56.509,820,"1994-04-14","winter"
"354",793,"X12082","4-14-94",14,"April",1994,"19:53",56.133,-57.183,821,"1994-04-14","winter"
"355",794,"X11974","4-14-94",14,"April",1994,"13:20",58.05,-62.183,822,"1994-04-14","winter"
"356",795,"X03956","4-14-94",14,"April",1994,"23:15",58.333,-61.783,823,"1994-04-14","winter"
"357",796,"X12086","4-14-94",14,"April",1994,"23:11",58.417,-62.6,824,"1994-04-14","winter"
"358",797,"X13289","4-14-94",14,"April",1994,".",61.464,-63.776,825,"1994-04-14","winter"
"359",798,"X12086","4-15-94",15,"April",1994,"0:56",58.417,-62.367,826,"1994-04-15","winter"
"360",799,"X11975","4-15-94",15,"April",1994,"21:12",58.667,-62.9,827,"1994-04-15","winter"
"361",800,"X10374","4-15-94",15,"April",1994,"21:12",59.05,-63,828,"1994-04-15","winter"
"362",801,"X10393","4-16-94",16,"April",1994,"20:46",54.867,-56.917,829,"1994-04-16","winter"
"363",802,"X12080","4-16-94",16,"April",1994,"19:56",55.183,-56.05,830,"1994-04-16","winter"
"364",803,"X12092","4-16-94",16,"April",1994,"18:16",60.65,-64.4,831,"1994-04-16","winter"
"365",804,"X13428","4-17-94",17,"April",1994,".",59.97,-59.971,832,"1994-04-17","winter"
"366",805,"X13284","4-17-94",17,"April",1994,".",61.913,-60.247,833,"1994-04-17","winter"
"367",806,"X10703","4-18-94",18,"April",1994,"20:08",63.583,-62.4,834,"1994-04-18","winter"
"368",807,"X11974","4-19-94",19,"April",1994,"13:12",57.867,-61.85,835,"1994-04-19","winter"
"369",808,"X12086","4-19-94",19,"April",1994,"23:05",58.05,-62.2,836,"1994-04-19","winter"
"370",809,"X12083","4-19-94",19,"April",1994,"16:30",60.65,-74.65,837,"1994-04-19","winter"
"371",810,"X13437","4-19-94",19,"April",1994,".",62.099,-60.811,838,"1994-04-19","winter"
"372",811,"X13292","4-20-94",20,"April",1994,".",56.309,-59.218,839,"1994-04-20","winter"
"373",812,"X12086","4-20-94",20,"April",1994,"0:45",58.05,-62.267,840,"1994-04-20","winter"
"374",813,"X11975","4-20-94",20,"April",1994,"19:05",58.65,-62.833,841,"1994-04-20","winter"
"375",814,"X10374","4-20-94",20,"April",1994,"21:00",59.8,-62.317,842,"1994-04-20","winter"
"376",815,"X13289","4-20-94",20,"April",1994,".",61.496,-64.406,843,"1994-04-20","winter"
"377",816,"X10393","4-21-94",21,"April",1994,"20:34",55.583,-57.8,844,"1994-04-21","winter"
"378",817,"X12080","4-21-94",21,"April",1994,"20:35",56.117,-56.433,845,"1994-04-21","winter"
"379",818,"X12092","4-21-94",21,"April",1994,"20:37",60.8,-65.133,846,"1994-04-21","winter"
"380",819,"X10709","4-21-94",21,"April",1994,"2:09",64.017,-64.333,847,"1994-04-21","winter"
"381",820,"X13428","4-23-94",23,"April",1994,".",61.153,-61.725,848,"1994-04-23","winter"
"382",821,"X10703","4-23-94",23,"April",1994,"15:05",63.6,-63.45,849,"1994-04-23","winter"
"383",822,"X12081","4-24-94",24,"April",1994,"11:44",56.617,-54.4,850,"1994-04-24","winter"
"384",823,"X12082","4-24-94",24,"April",1994,"18:21",57.15,-54.783,851,"1994-04-24","winter"
"385",824,"X11974","4-24-94",24,"April",1994,"11:24",57.283,-61.317,852,"1994-04-24","winter"
"386",825,"X12086","4-24-94",24,"April",1994,"22:56",58.25,-62.617,853,"1994-04-24","winter"
"387",826,"X03956","4-25-94",25,"April",1994,"8:09",58.083,-62.383,854,"1994-04-25","winter"
"388",827,"X11975","4-25-94",25,"April",1994,"21:25",58.533,-62.9,855,"1994-04-25","winter"
"389",828,"X13437","4-25-94",25,"April",1994,".",63.759,-61.669,856,"1994-04-25","winter"
"390",829,"X10393","4-26-94",26,"April",1994,"23:52",55.05,-56.117,857,"1994-04-26","winter"
"391",830,"X12080","4-26-94",26,"April",1994,"21:15",56.767,-58.183,858,"1994-04-26","winter"
"392",831,"X13292","4-26-94",26,"April",1994,".",58.259,-61.569,859,"1994-04-26","winter"
"393",832,"X10374","4-26-94",26,"April",1994,"0:14",60.233,-63.55,860,"1994-04-26","winter"
"394",833,"X12092","4-26-94",26,"April",1994,"21:17",60.683,-66.2,861,"1994-04-26","winter"
"395",834,"X13289","4-26-94",26,"April",1994,".",61.225,-64.147,862,"1994-04-26","winter"
"396",835,"X10709","4-26-94",26,"April",1994,"0:16",64.65,-64.3,863,"1994-04-26","winter"
"397",836,"X10700","4-27-94",27,"April",1994,"20:10",64.483,-60.933,864,"1994-04-27","winter"
"398",837,"X10703","4-28-94",28,"April",1994,"19:50",63.533,-63.433,865,"1994-04-28","winter"
"399",1202,"X12086","1-19-95",19,"January",1995,"23:56",57.883,-62.117,1232,"1995-01-19","winter"
"400",1203,"X11975","1-20-95",20,"January",1995,"21:25",58.65,-62.8,1233,"1995-01-20","winter"
"401",1204,"X12080","1-21-95",21,"January",1995,"21:12",56.967,-61.1,1234,"1995-01-21","winter"
"402",1205,"X12092","1-21-95",21,"January",1995,"21:14",60.333,-64.5,1235,"1995-01-21","winter"
"403",1206,"X13292","1-21-95",21,"January",1995,".",64.655,-65.247,1236,"1995-01-21","winter"
"404",1207,"X12086","1-24-95",24,"January",1995,"23:45",57.883,-62.15,1237,"1995-01-24","winter"
"405",1208,"X13746","1-24-95",24,"January",1995,".",63.978,-59.502,1238,"1995-01-24","winter"
"406",1209,"X11975","1-25-95",25,"January",1995,"22:03",58.567,-62.917,1239,"1995-01-25","winter"
"407",1210,"X10374","1-25-95",25,"January",1995,"23:25",61.617,-64.983,1240,"1995-01-25","winter"
"408",1211,"X12092","1-26-95",26,"January",1995,"20:10",60.35,-64.467,1241,"1995-01-26","winter"
"409",1212,"X13292","1-27-95",27,"January",1995,".",64.655,-65.247,1242,"1995-01-27","winter"
"410",1213,"X12086","1-29-95",29,"January",1995,"23:36",57.9,-62.15,1243,"1995-01-29","winter"
"411",1214,"X11975","1-30-95",30,"January",1995,"21:33",58.65,-62.867,1244,"1995-01-30","winter"
"412",1215,"X13746","1-30-95",30,"January",1995,".",64.986,-60.107,1245,"1995-01-30","winter"
"413",1216,"X13428","1-30-95",30,"January",1995,".",66.474,-62.167,1246,"1995-01-30","winter"
"414",1217,"X13289","2-02-95",2,"February",1995,".",61.479,-63.746,1247,"1995-02-02","winter"
"415",1218,"X13292","2-02-95",2,"February",1995,".",64.655,-65.247,1248,"1995-02-02","winter"
"416",1219,"X11975","2-04-95",4,"February",1995,"21:25",58.733,-62.917,1249,"1995-02-04","winter"
"417",1220,"X12080","2-05-95",5,"February",1995,"22:44",57.95,-62.017,1251,"1995-02-05","winter"
"418",1221,"X13746","2-05-95",5,"February",1995,".",64.618,-57.409,1252,"1995-02-05","winter"
"419",1222,"X13428","2-05-95",5,"February",1995,".",66.474,-62.167,1253,"1995-02-05","winter"
"420",1223,"X13292","2-08-95",8,"February",1995,".",64.655,-65.247,1254,"1995-02-08","winter"
"421",1224,"X11975","2-09-95",9,"February",1995,"15:52",58.567,-62.8,1255,"1995-02-09","winter"
"422",1225,"X12080","2-10-95",10,"February",1995,"20:55",57.933,-62.1,1256,"1995-02-10","winter"
"423",1226,"X12092","2-10-95",10,"February",1995,"20:59",60.35,-64.517,1257,"1995-02-10","winter"
"424",1227,"X13746","2-11-95",11,"February",1995,".",63.47,-59.775,1258,"1995-02-11","winter"
"425",1228,"X12086","2-13-95",13,"February",1995,"23:12",57.883,-62.15,1260,"1995-02-13","winter"
"426",1229,"X11975","2-14-95",14,"February",1995,"21:08",58.583,-62.95,1261,"1995-02-14","winter"
"427",1230,"X13292","2-14-95",14,"February",1995,".",64.655,-65.247,1262,"1995-02-14","winter"
"428",1231,"X12080","2-15-95",15,"February",1995,"16:27",57.883,-62.233,1263,"1995-02-15","winter"
"429",1232,"X13746","2-17-95",17,"February",1995,".",63.169,-59.39,1264,"1995-02-17","winter"
"430",1233,"X13428","2-17-95",17,"February",1995,".",66.474,-62.167,1265,"1995-02-17","winter"
"431",1234,"X11975","2-19-95",19,"February",1995,"17:24",58.667,-62.85,1266,"1995-02-19","winter"
"432",1235,"X12080","2-20-95",20,"February",1995,"22:19",57.833,-61.767,1267,"1995-02-20","winter"
"433",1236,"X13292","2-20-95",20,"February",1995,".",64.655,-65.247,1268,"1995-02-20","winter"
"434",1237,"X13746","2-23-95",23,"February",1995,".",63.283,-60.008,1269,"1995-02-23","winter"
"435",1238,"X13437","2-23-95",23,"February",1995,".",63.409,-64.334,1270,"1995-02-23","winter"
"436",1239,"X13428","2-23-95",23,"February",1995,".",66.474,-62.167,1271,"1995-02-23","winter"
"437",1240,"X11975","2-24-95",24,"February",1995,"20:52",58.483,-63.2,1272,"1995-02-24","winter"
"438",1241,"X13289","2-26-95",26,"February",1995,".",61.369,-64.389,1273,"1995-02-26","winter"
"439",1242,"X13437","2-26-95",26,"February",1995,".",63.398,-64.318,1274,"1995-02-26","winter"
"440",1243,"X13292","2-26-95",26,"February",1995,".",64.655,-65.247,1275,"1995-02-26","winter"
"441",1244,"X13437","2-27-95",27,"February",1995,".",63.393,-64.189,1276,"1995-02-27","winter"
"442",1245,"X12086","2-28-95",28,"February",1995,"22:44",57.883,-62.167,1277,"1995-02-28","winter"
"443",1246,"X12086","2-28-95",28,"February",1995,"22:44",57.883,-62.167,1278,"1995-02-28","winter"
"444",1247,"X13437","2-28-95",28,"February",1995,".",63.388,-64.112,1279,"1995-02-28","winter"
"445",1248,"X13746","3-01-95",1,"March",1995,".",64.104,-58.054,1280,"1995-03-01","winter"
"446",1249,"X13428","3-01-95",1,"March",1995,".",66.474,-62.167,1281,"1995-03-01","winter"
"447",1250,"X12080","3-02-95",2,"March",1995,"18:48",57.917,-61.633,1282,"1995-03-02","winter"
"448",1251,"X13437","3-02-95",2,"March",1995,".",63.218,-63.607,1283,"1995-03-02","winter"
"449",1252,"X13437","3-03-95",3,"March",1995,".",63.134,-63.28,1284,"1995-03-03","winter"
"450",1253,"X13289","3-04-95",4,"March",1995,".",61.651,-63.482,1285,"1995-03-04","winter"
"451",1254,"X13437","3-04-95",4,"March",1995,".",62.901,-62.984,1286,"1995-03-04","winter"
"452",1255,"X13437","3-05-95",5,"March",1995,".",62.78,-62.852,1287,"1995-03-05","winter"
"453",1256,"X11975","3-06-95",6,"March",1995,"18:59",58.567,-62.8,1288,"1995-03-06","winter"
"454",1257,"X13437","3-06-95",6,"March",1995,".",62.581,-62.603,1289,"1995-03-06","winter"
"455",1258,"X12080","3-07-95",7,"March",1995,"17:55",57.917,-60,1290,"1995-03-07","winter"
"456",1259,"X13437","3-07-95",7,"March",1995,".",62.422,-62.052,1291,"1995-03-07","winter"
"457",1260,"X13746","3-07-95",7,"March",1995,".",63.77,-59.952,1292,"1995-03-07","winter"
"458",1261,"X13428","3-07-95",7,"March",1995,".",66.474,-62.167,1293,"1995-03-07","winter"
"459",1262,"X13289","3-10-95",10,"March",1995,".",61.89,-63.356,1294,"1995-03-10","winter"
"460",1263,"X11975","3-11-95",11,"March",1995,"20:28",58.5,-63.167,1295,"1995-03-11","winter"
"461",1264,"X10374","3-11-95",11,"March",1995,"23:48",61.167,-65.417,1296,"1995-03-11","winter"
"462",1265,"X12080","3-12-95",12,"March",1995,"21:41",56.667,-59.883,1297,"1995-03-12","winter"
"463",1266,"X13746","3-13-95",13,"March",1995,".",64.138,-59.484,1298,"1995-03-13","winter"
"464",1267,"X13437","3-14-95",14,"March",1995,".",61.89,-61.65,1299,"1995-03-14","winter"
"465",1268,"X12086","3-15-95",15,"March",1995,"23:58",57.85,-62.15,1300,"1995-03-15","winter"
"466",1269,"X13437","3-15-95",15,"March",1995,".",61.869,-61.61,1301,"1995-03-15","winter"
"467",1270,"X11975","3-16-95",16,"March",1995,"17:58",58.517,-62.95,1302,"1995-03-16","winter"
"468",1271,"X10374","3-16-95",16,"March",1995,"23:39",60.867,-65.333,1303,"1995-03-16","winter"
"469",1272,"X13289","3-16-95",16,"March",1995,".",61.167,-63.361,1304,"1995-03-16","winter"
"470",1273,"X13292","3-16-95",16,"March",1995,".",64.655,-65.247,1305,"1995-03-16","winter"
"471",1274,"X12080","3-17-95",17,"March",1995,"21:35",56.067,-59.733,1306,"1995-03-17","winter"
"472",1275,"X12092","3-17-95",17,"March",1995,"19:59",60.333,-64.517,1307,"1995-03-17","winter"
"473",1276,"X13437","3-18-95",18,"March",1995,".",61.482,-61.216,1308,"1995-03-18","winter"
"474",1277,"X13746","3-19-95",19,"March",1995,".",64.562,-58.114,1309,"1995-03-19","winter"
"475",1278,"X13428","3-19-95",19,"March",1995,".",66.474,-62.167,1310,"1995-03-19","winter"
"476",1279,"X11975","3-21-95",21,"March",1995,"21:51",58.517,-63.017,1311,"1995-03-21","winter"
"477",1280,"X10374","3-21-95",21,"March",1995,"23:32",60.117,-63.767,1312,"1995-03-21","winter"
"478",1281,"X13437","3-21-95",21,"March",1995,".",60.974,-62.134,1313,"1995-03-21","winter"
"479",1282,"X12092","3-22-95",22,"March",1995,"23:09",60.35,-64.733,1314,"1995-03-22","winter"
"480",1283,"X13437","3-22-95",22,"March",1995,".",61.107,-61.085,1315,"1995-03-22","winter"
"481",1284,"X13289","3-22-95",22,"March",1995,".",61.257,-62.44,1316,"1995-03-22","winter"
"482",1285,"X13437","3-23-95",23,"March",1995,".",60.983,-61.269,1317,"1995-03-23","winter"
"483",1286,"X11974","3-25-95",25,"March",1995,"16:21",58.65,-63.017,1318,"1995-03-25","winter"
"484",1287,"X13746","3-25-95",25,"March",1995,".",64.988,-55.87,1319,"1995-03-25","winter"
"485",1288,"X13428","3-25-95",25,"March",1995,".",66.473,-62.254,1320,"1995-03-25","winter"
"486",1289,"X11975","3-26-95",26,"March",1995,"21:42",58.533,-62.983,1321,"1995-03-26","winter"
"487",1290,"X10374","3-26-95",26,"March",1995,"23:22",59.233,-63.417,1322,"1995-03-26","winter"
"488",1291,"X12080","3-27-95",27,"March",1995,"21:17",55.283,-59.083,1323,"1995-03-27","winter"
"489",1292,"X13437","3-27-95",27,"March",1995,".",60.068,-60.849,1324,"1995-03-27","winter"
"490",1293,"X12092","3-27-95",27,"March",1995,"21:19",60.533,-64.367,1325,"1995-03-27","winter"
"491",1294,"X13289","3-28-95",28,"March",1995,".",62.117,-63.232,1326,"1995-03-28","winter"
"492",1295,"X13292","3-28-95",28,"March",1995,".",64.655,-65.247,1327,"1995-03-28","winter"
"493",1296,"X13437","3-29-95",29,"March",1995,".",59.096,-59.759,1328,"1995-03-29","winter"
"494",1297,"X11974","3-30-95",30,"March",1995,"12:04",58.65,-63,1329,"1995-03-30","winter"
"495",1298,"X13437","3-30-95",30,"March",1995,".",59.104,-59.701,1330,"1995-03-30","winter"
"496",1299,"X12086","3-31-95",31,"March",1995,"5:19",57.883,-62.083,1331,"1995-03-31","winter"
"497",1300,"X11975","3-31-95",31,"March",1995,"18:39",58.633,-62.833,1332,"1995-03-31","winter"
"498",1301,"X10374","3-31-95",31,"March",1995,"19:54",58.8,-62.383,1333,"1995-03-31","winter"
"499",1302,"X13437","3-31-95",31,"March",1995,".",59.519,-59.993,1334,"1995-03-31","winter"
"500",1303,"X13746","3-31-95",31,"March",1995,".",64.27,-56.06,1335,"1995-03-31","winter"
"501",1304,"X12080","4-01-95",1,"April",1995,"18:26",55.433,-59,1336,"1995-04-01","winter"
"502",1305,"X13437","4-01-95",1,"April",1995,".",59.911,-59.9,1337,"1995-04-01","winter"
"503",1306,"X12092","4-01-95",1,"April",1995,"22:53",60.467,-63.117,1338,"1995-04-01","winter"
"504",1307,"X13437","4-03-95",3,"April",1995,".",60.159,-60.758,1339,"1995-04-03","winter"
"505",1308,"X13289","4-03-95",3,"April",1995,".",62.192,-63.863,1340,"1995-04-03","winter"
"506",1309,"X13292","4-03-95",3,"April",1995,".",64.655,-65.247,1341,"1995-04-03","winter"
"507",1310,"X11974","4-04-95",4,"April",1995,"13:34",58.5,-62.8,1342,"1995-04-04","winter"
"508",1311,"X12086","4-05-95",5,"April",1995,"1:07",57.967,-62.183,1343,"1995-04-05","winter"
"509",1312,"X11975","4-05-95",5,"April",1995,"21:25",58.533,-62.983,1344,"1995-04-05","winter"
"510",1313,"X10374","4-05-95",5,"April",1995,"21:24",58.583,-62.667,1345,"1995-04-05","winter"
"511",1314,"X12080","4-06-95",6,"April",1995,"22:40",55.35,-58.7,1346,"1995-04-06","winter"
"512",1315,"X13437","4-06-95",6,"April",1995,".",59.743,-60.766,1347,"1995-04-06","winter"
"513",1316,"X12092","4-06-95",6,"April",1995,"22:43",60.3,-64.483,1348,"1995-04-06","winter"
"514",1317,"X13746","4-06-95",6,"April",1995,".",63.78,-57.652,1349,"1995-04-06","winter"
"515",1318,"X13437","4-07-95",7,"April",1995,".",59.662,-60.551,1350,"1995-04-07","winter"
"516",1319,"X13437","4-08-95",8,"April",1995,".",59.445,-60.309,1351,"1995-04-08","winter"
"517",1320,"X11974","4-09-95",9,"April",1995,"13:25",58.317,-62.8,1352,"1995-04-09","winter"
"518",1321,"X13289","4-09-95",9,"April",1995,".",62.137,-64.006,1353,"1995-04-09","winter"
"519",1322,"X13292","4-09-95",9,"April",1995,".",64.328,-63.925,1354,"1995-04-09","winter"
"520",1323,"X10374","4-10-95",10,"April",1995,"22:54",58.567,-62.633,1355,"1995-04-10","winter"
"521",1324,"X11975","4-10-95",10,"April",1995,"21:14",58.6,-62.833,1356,"1995-04-10","winter"
"522",1325,"X13437","4-11-95",11,"April",1995,".",58.57,-59.575,1357,"1995-04-11","winter"
"523",1326,"X13437","4-12-95",12,"April",1995,".",58.585,-59.676,1358,"1995-04-12","winter"
"524",1327,"X13437","4-13-95",13,"April",1995,".",58.915,-59.885,1359,"1995-04-13","winter"
"525",1328,"X12086","4-14-95",14,"April",1995,"23:10",58.067,-62.333,1360,"1995-04-14","winter"
"526",1329,"X11974","4-14-95",14,"April",1995,"16:04",58.2,-62.533,1361,"1995-04-14","winter"
"527",1330,"X13437","4-14-95",14,"April",1995,".",59.123,-60.095,1362,"1995-04-14","winter"
"528",1331,"X10374","4-15-95",15,"April",1995,"22:46",58.583,-62.583,1363,"1995-04-15","winter"
"529",1332,"X13437","4-15-95",15,"April",1995,".",59.179,-60.492,1364,"1995-04-15","winter"
"530",1333,"X13289","4-15-95",15,"April",1995,".",62.115,-63.831,1365,"1995-04-15","winter"
"531",1334,"X13292","4-15-95",15,"April",1995,".",63.255,-61.932,1366,"1995-04-15","winter"
"532",1335,"X12080","4-16-95",16,"April",1995,"17:22",54.967,-57.917,1367,"1995-04-16","winter"
"533",1336,"X12086","4-16-95",16,"April",1995,"15:41",58.1,-62.367,1368,"1995-04-16","winter"
"534",1337,"X13437","4-16-95",16,"April",1995,".",59.249,-61.402,1369,"1995-04-16","winter"
"535",1338,"X12092","4-16-95",16,"April",1995,"20:45",60.75,-65.333,1370,"1995-04-16","winter"
"536",1339,"X13437","4-17-95",17,"April",1995,".",59.429,-61.513,1371,"1995-04-17","winter"
"537",1340,"X13746","4-18-95",18,"April",1995,".",64.985,-58.75,1372,"1995-04-18","winter"
"538",1575,"X30140","2-07-98",7,"February",1998,"14:56",59.889,-68.921,1610,"1998-02-07","winter"
"539",1576,"X30135","2-07-98",7,"February",1998,"19:50",60.601,-65.319,1611,"1998-02-07","winter"
"540",1577,"X30131","2-11-98",11,"February",1998,"16:07",55.03,-56.054,1612,"1998-02-11","winter"
"541",1578,"X30140","2-13-98",13,"February",1998,"14:10",59.893,-69.251,1613,"1998-02-13","winter"
"542",1579,"X30135","2-13-98",13,"February",1998,"17:26",60.332,-62.838,1614,"1998-02-13","winter"
